ticker,cleaned_tweet,senti_label,date
BA,if disappointment he is implying a big drop ahead lmao,bearish,2020-01-22
TSLA,blowup your account 50 overnight and we see you at,bullish,2020-01-22
BA,"ALARM! BA is selling off, what do we do? HALT the trade! Call the analysts in our payroll to reaffirm a BUY’ rating, ready? -Yes!. - Start buying!! True story",bearish,2020-01-22
BA,Will go below 300 today probably,bearish,2020-01-22
BA,"no position because I made to much off nvax and was busy with that, but I saw the decline back in end of December. Had all these bling bulls talking now their all gone. Hope y'all found your shirt.",bearish,2020-01-22
BA,"Bought a $30 put at beginning of day, the stock started to bounce me and I thought oh well as it slowly started losing value. A few hours later I sold the same put for $490.",bearish,2020-01-22
TSLA,I thought Christmas was over whatd I wake up to,bullish,2020-01-22
BA,tomorrow fake pump up in the morning and down like today,bearish,2020-01-22
TSLA,"y’all need to realize that indicators don’t always work I think they never work. Think about it, if they worked that great we would all be millionaires in a week! I don’t wanna hear about how the rsi is so high etc",bullish,2020-01-22
BA,"looking for a test of 307, 300, then 297",bearish,2020-01-22
BA,"they aren’t going to let the free markets rip this one apart. They will probably have the fed buy this due to having impact on employment in the nation I’m jk, but seriously they will do everything to prolong a drop.",bearish,2020-01-22
BA,no fly till July now Coronavirus,bearish,2020-01-23
TSLA,cheap calls for the afternoon pump.,bullish,2020-01-23
V,Its a healthy pullback But Visa is a money making machine. It will bounce back soon enough.,bullish,2020-01-23
AAPL,I bought for 319.90 ..I still have longgg way to go,bullish,2020-01-23
BA,"they gave bulls one day of optimism this week, tmw its a wrap into ER...Bears sitting back eating popcorn enjoying the show",bearish,2020-01-23
V,turned out to be a spectacular call,bullish,2020-01-23
TSLA,Lot of bears posting with bullish flags today..,bullish,2020-01-23
TSLA,literally at this moment doing a Fortnite dance..Flossing,bullish,2020-01-23
BA,"now we all know when 737 Max will recertify, smart money has priced in based on that and buying left and right, Bears before too late, you should join the bulls party.",bullish,2020-01-23
NFLX,Bought 23 $345 124 Calls for $0.42 yesterday. They were worth $7.00 on today's close,bullish,2020-01-23
TSLA,"man it sucks how every time Tesla drops, it never recovers...such a blood bath",bullish,2020-01-23
TSLA,Tesla’s Growing fleet is getting safer even without autopilot,bullish,2020-01-23
BA,flight was postponed tomorrow. That was the only bullish event for tomorrow. Expecting bleeding towards 300 now,bearish,2020-01-23
TSLA,After ER then battery date in MarApr will send this to 700,bullish,2020-01-23
MSFT,What's that gap up about.,bullish,2020-01-23
AAPL,wonder if it’s time to unload,bullish,2020-01-23
TSLA,"please drop 10 tomorrow, I want in!",bullish,2020-01-23
AAPL,"Alright 320, if we don't get ya tomorrow the ER is right around the corner. We'll get ya soon one way or another",bullish,2020-01-23
BA,WAIT UNTIL THE NEW CEO ANNOUNCES DIVIDED CUT..,bearish,2020-01-23
TSLA,"If someone isn't posting charts or fundamental research, mute them, who needs a wants to be a trader calling bottom and tops without having a clue of what accurate valuation versus FOMO and technical is. Tik Tok Boom",bullish,2020-01-23
BABA,maybe this week down next week up?,bullish,2020-01-23
TSLA,are about to go down again,bullish,2020-01-24
DIS,those who bought PUTS your welcome!!,bearish,2020-01-24
TSLA,time to make all the as panda,bullish,2020-01-24
TSLA,time to RISE and FLEX,bullish,2020-01-24
NFLX,Very nice to see this ticker get its mojo back,bullish,2020-01-24
TSLA,"Turn the machines back on! Turn the machines back on sorry, couldn't resist",bullish,2020-01-24
AMZN,we may get close but $1200 before $2000.,bearish,2020-01-24
SBUX,Literally everything in my portfolio has been hitting 52 week highs except this,bullish,2020-01-24
TSLA,looks like a good day,bullish,2020-01-24
TSLA,lol its so obvious what happened. Tesla pulled forward deliveries from Q1 Of this year-into Q4 of last year. look at Europe data elon knew if they missed that 360k target they were boned. First quarter sales going to get wrecked.,bearish,2020-01-24
BABA,deliveries are going to drop. Very sad,bearish,2020-01-24
NFLX,Over 2000 Move in some of Today's Calls what a great day Amazin Show!!! Congrats Bulls.,bullish,2020-01-24
TSLA,if Elon mentions or hinting of some sort of future buy back program I can assure everyone that Tesla will squeeze every short seller for good.,bullish,2020-01-24
AAPL,knew I should’ve bought 20!!,bearish,2020-01-24
BA,"holy, successful flight tomorrow, good earnings next week this thing is going to fly !",bullish,2020-01-25
TSLA,GoFundMe will be down after BAGHOLDERS and NOOBS buying the ATH in this PIG while Markets Crashing Adios,bearish,2020-01-25
TSLA,just buying into ER on Wednesday.. ... you will surely be rewarded,bearish,2020-01-25
DIS,"This is probably the only stock on the market that somehow finds a way to keep going down, even though the market is closed on the weekend",bearish,2020-01-25
AAPL,"Stop, in the name of love",bearish,2020-01-25
BA,So glad I bought more at 303!! This is still cheap!! We will be back over 400 soon!!,bullish,2020-01-25
AAPL,These going to PAY BIGLY tomorrow,bearish,2020-01-27
AAPL,wonder where my march 20 puts will be trading tomorrow,bearish,2020-01-27
AAPL,ouch bulls don’t forget to buy the dip lol,bearish,2020-01-27
TSLA,"what is built into the stock is increased production from China in q1, probably does NOT happen now. And German factory is not producing cars yet",bearish,2020-01-27
AAPL,we are in a GLOBAL RECESSION,bearish,2020-01-27
AAPL,I hope the yolo puts guy gets some payback tomorrow,bearish,2020-01-27
BA,people saying they’re liking this movement lol whaat? All i i see is this falling,bearish,2020-01-27
FB,fb may be in trouble get out while you can,bearish,2020-01-27
AAPL,don’t trade apple own apple. U will win long term.,bullish,2020-01-28
TSLA,i hurt the bull cults feelings so they start making stocktwit insults,bearish,2020-01-28
AAPL,312.xx line in sand on daily close candlestick,bullish,2020-01-28
SBUX,Full year guidance unchanged but China will materially impact earnings next quarter and for the year,bearish,2020-01-28
AAPL,I’m so happy I stuck with my calls huge beat!!,bullish,2020-01-28
BA,I appreciated the cheap puts td for earnings,bearish,2020-01-28
AAPL,someone said record holiday earnings,bullish,2020-01-28
TSLA,"there'san emergency and you need to go right away, Can you wait for the car to charge? Wait, you have to stop every 200 miles to wait for charging again?? Good luck getting out of Dodge ALIVE...$100 Billion of PURE SILLINESS!",bearish,2020-01-28
SBUX,this earnings release was as exciting as decaffeinated cold brew.,bearish,2020-01-28
AAPL,I wonder at what price this is gonna open,bullish,2020-01-28
BABA,"if we reclaim support tomorrow on strength I’m covering some of my hedges. No regrets over them, kept me more calm and sleep better. Looks like I may make up all my losses anyways with my calls back to the top we go",bullish,2020-01-28
TSLA,I almost had a heart attack waiting on Apple news. Lol,bullish,2020-01-28
AAPL,buying calls on sale tomorrow,bullish,2020-01-28
AAPL,Niles is full panic mode.,bullish,2020-01-28
AAPL,Let's see who wins Calls or Puts? Personally I'm cheering for calls but let's see,bullish,2020-01-28
AAPL,Looking forward to ER. Good Luck folks,bullish,2020-01-28
AAPL,I love it...bunch of degenerates coming in to roll the !!!,bullish,2020-01-28
TSLA,"Hahaha silly fools, this gone be at $580 by open you clowns",bullish,2020-01-28
BA,gonna be a for this one. Personally Don’t see a good ER coming,bearish,2020-01-28
TSLA,what if it falls $300 in the aftermarket tomorrow? Would be delish,bearish,2020-01-28
PFE,jnj is all time high,bullish,2020-01-28
TSLA,go down till tomorrow lol,bearish,2020-01-28
TSLA,scooping in unsuspected bulls in each pop.,bearish,2020-01-28
AAPL,Bulls can’t catch a break,bearish,2020-01-28
BABA,by puts get rich by the end of week,bearish,2020-01-28
BABA,maybe I should have taken my put profits and ran,bearish,2020-01-28
BABA,"hey I’m still here no fear, life’s about winning and losing can never win if you don’t lose. Love a pop of the at open.",bearish,2020-01-28
BA,Its as if Ralph Nader renamed the 737X-Covair. That was a good car wbad press. Here bad good press. But GL y’all,bearish,2020-01-28
AAPL,to all the people going off futures to determine the movement tomorrow LMFAO,bearish,2020-01-28
AAPL,"any UPDATE from the Nurse WHISTLEBLOWER in china ...she claimed 90,000 people infected 3 days ago ...what's the real number Now nursewhistleblower",bearish,2020-01-28
V,Some bears coming up with their fake accounts spreading hate ..,bullish,2020-01-29
BA,Worst earnings in 20 years and its green Only in clown world,bearish,2020-01-29
AAPL,in with a long swing $330 target,bullish,2020-01-29
TSLA,"market closes above ema21 TF15m , YES !!! ... maybe green day tomorrow",bullish,2020-01-29
FB,more expenses for more profit later on,bullish,2020-01-29
TSLA,Imagine Elon says something magical?,bullish,2020-01-29
TSLA,not even excited....dont know why Bring me ER results,bullish,2020-01-29
AAPL,awaiting patiently for new hod at $327.26,bullish,2020-01-29
BA,next few days I expect a drop... but who tf knows these days,bearish,2020-01-29
BA,"looks like lots of upgrade after worst ER, PT might increase to $5000 and BA will rise 50 today.",bearish,2020-01-29
AAPL,only question is do we dip and rip or gap up and fade,bullish,2020-01-29
TSLA,did anyone buy the dip! If you swung into earnings let me know. I’m glad this worked out for us. Tomorrow I’m expecting a flurry of analyst upgrades.,bullish,2020-01-29
MSFT,"I know, just one call. But this is the deepest ITM I’ve ever been with 2 weeks till expiration",bullish,2020-01-29
MSFT,"dang, should’ve bought more contracts!!!!",bullish,2020-01-29
TSLA,so that you didn’t even imagine,bullish,2020-01-29
TSLA,"Oh fk I sold 1,500 shares before the ER at 560 thinking its gonna tank after ER still more than doubled my money tho",bullish,2020-01-29
TSLA,"700 is a magnet, sorry shorts",bullish,2020-01-29
TSLA,"hey, remember that day Tesla went up over 10 after hours on earnings",bullish,2020-01-29
TSLA,I wish I invested my life savings into this back when I was looking at it in the 200’s,bullish,2020-01-29
TSLA,"911 what’s your emergency? I see many bearish massacred, we need aid!",bullish,2020-01-29
MSFT,62 growth in Azure and $36.91billion in revenues. $175-180 tomorrow.,bullish,2020-01-29
TSLA,"Who in their right mind would buy PUTS on Tesla , $700 by end of next week, $850 by mid to end of February GO TESLA HOLY SHIT!!",bullish,2020-01-29
FB,Buying this dip for sure. It beat! Stop giving your shares cheap,bullish,2020-01-29
TSLA,wants the throne earnings blowout beat and huge guidance. With news close Nice job musk and Tesla teambulls.,bullish,2020-01-29
TSLA,lmao Elon killed all the shorties again,bullish,2020-01-29
MSFT,smashed it!! Just printing money at this point,bullish,2020-01-29
TSLA,Shorties are having another great night! Enjoy lol,bullish,2020-01-29
AAPL,NEWS IS OUT WE GETTING A UPGRADE,bullish,2020-01-29
AAPL,where the bear go!?? Hopefully back to their caves,bullish,2020-01-29
CVX,Only a would think this company’s going out of business. I can hardly wait until they report! Very,bullish,2020-01-29
FB,closing in on ATH. Fitty cents more,bullish,2020-01-29
MSFT,I bought my calls today when IV was at 57. I should be good tho,bullish,2020-01-29
BA,it is a great company...at 250 ahahaha,bearish,2020-01-29
TSLA,the calm before the storm.... for shorties. Weather forecasts that there will be a tsunami coming to Shortville starting tonight,bullish,2020-01-29
BA,MMs about to crush this as soon as the Call starts. 30 minutes or less until Gap full at minimum,bearish,2020-01-29
BA,I never saw a stock going up after very bad earnings! Welcome to fishy capitalism,bearish,2020-01-29
BABA,will smash earnings again like always,bullish,2020-01-29
BA,No one panic! File to the exits in an orderly fashion .,bearish,2020-01-29
BA,Keep it up!! When 930 comes,bearish,2020-01-29
BA,as I said this is not your year see you at 150$,bearish,2020-01-29
BA,crash and burn like all the lives you killed!!!!!,bearish,2020-01-29
TSLA,who's ready for the markets to open up?,bullish,2020-01-29
AAPL,congratulations to the Apple bulls and Longs ! Party tomorrow !,bullish,2020-01-29
TSLA,"get ER tomorrow, run up hard, imo",bullish,2020-01-29
